user_id,signup_day,subscription_tier,device,acquisition_channel,signup_cohort_month
2138,289,Ad-Supported,CTV,Telco-Bundle,9
2139,333,Ad-Supported,CTV,Telco-Bundle,11
2140,347,Premium,CTV,Paid-Social,11
2141,239,Premium,Mobile,Paid-Social,7
2142,251,Premium,Tablet,Telco-Bundle,8
2143,370,Premium,Mobile,Organic,12
2144,245,Ad-Supported,Web,Paid-Social,8
2145,179,Ad-Supported,Web,Telco-Bundle,5
2146,302,Premium,Mobile,Organic,10
2147,236,Premium,Mobile,Telco-Bundle,7
2148,337,Premium,Mobile,Telco-Bundle,11
2149,210,Ad-Supported,Web,Organic,7
2150,347,Premium,Mobile,Organic,11
2151,18,Premium,Web,Paid-Social,0
2152,15,Premium,CTV,Telco-Bundle,0
2153,40,Premium,Mobile,Paid-Social,1
2154,222,Ad-Supported,CTV,Paid-Social,7
2155,283,Ad-Supported,Mobile,Organic,9
2156,87,Ad-Supported,Mobile,Organic,2
2157,63,Ad-Supported,Tablet,Organic,2
2158,344,Premium,Mobile,Organic,11
2159,300,Ad-Supported,Web,Organic,10
2160,259,Ad-Supported,Tablet,Organic,8
2161,195,Ad-Supported,Mobile,Telco-Bundle,6
2162,168,Premium,CTV,Telco-Bundle,5
2163,9,Ad-Supported,Mobile,Organic,0
2164,76,Ad-Supported,CTV,Paid-Social,2
2165,358,Premium,Tablet,Organic,11
2166,136,Ad-Supported,Web,Paid-Social,4
2167,282,Ad-Supported,Web,Referral,9
2168,281,Ad-Supported,Mobile,Paid-Social,9
2169,124,Ad-Supported,CTV,Organic,4
2170,82,Premium,Mobile,Organic,2
2171,276,Premium,Web,Telco-Bundle,9
2172,38,Ad-Supported,Mobile,Organic,1
2173,198,Premium,Mobile,Referral,6
2174,355,Premium,Mobile,Paid-Social,11
2175,284,Ad-Supported,Mobile,Organic,9
2176,305,Ad-Supported,Mobile,Paid-Social,10
2177,34,Ad-Supported,Mobile,Telco-Bundle,1
2178,80,Premium,Web,Paid-Social,2
2179,110,Ad-Supported,Web,Referral,3
2180,117,Ad-Supported,Mobile,Referral,3
2181,78,Premium,Web,Organic,2
2182,388,Premium,Mobile,Organic,12
2183,66,Premium,Web,Organic,2
2184,283,Premium,Mobile,Telco-Bundle,9
2185,235,Ad-Supported,CTV,Telco-Bundle,7
2186,244,Premium,Mobile,Organic,8
2187,86,Ad-Supported,Mobile,Referral,2
2188,123,Ad-Supported,CTV,Organic,4
2189,242,Premium,Web,Telco-Bundle,8
2190,120,Ad-Supported,Web,Telco-Bundle,4
2191,277,Ad-Supported,Mobile,Organic,9
2192,16,Premium,CTV,Organic,0
2193,30,Ad-Supported,Web,Organic,1
2194,291,Ad-Supported,Mobile,Referral,9
2195,247,Ad-Supported,Mobile,Paid-Social,8
2196,18,Premium,Mobile,Telco-Bundle,0
2197,359,Premium,Mobile,Paid-Social,11
2198,2,Ad-Supported,Mobile,Paid-Social,0
2199,382,Ad-Supported,Mobile,Referral,12
2200,292,Premium,CTV,Paid-Social,9
2201,395,Ad-Supported,CTV,Telco-Bundle,13
2202,379,Ad-Supported,Web,Paid-Social,12
2203,125,Ad-Supported,CTV,Organic,4
2204,302,Ad-Supported,Mobile,Organic,10
2205,85,Ad-Supported,Tablet,Organic,2
2206,189,Premium,CTV,Telco-Bundle,6
2207,96,Premium,CTV,Paid-Social,3
2208,194,Ad-Supported,Mobile,Paid-Social,6
2209,349,Premium,CTV,Organic,11
2210,175,Ad-Supported,CTV,Telco-Bundle,5
2211,37,Ad-Supported,CTV,Telco-Bundle,1
2212,130,Premium,Web,Telco-Bundle,4
2213,314,Ad-Supported,Web,Referral,10
2214,209,Premium,Tablet,Organic,6
2215,224,Ad-Supported,CTV,Organic,7
2216,173,Ad-Supported,Tablet,Paid-Social,5
2217,117,Ad-Supported,Web,Organic,3
2218,239,Ad-Supported,Mobile,Telco-Bundle,7
2219,253,Premium,CTV,Telco-Bundle,8
2220,359,Premium,Mobile,Organic,11
2221,247,Ad-Supported,Mobile,Referral,8
2222,398,Ad-Supported,Mobile,Organic,13
2223,330,Premium,Mobile,Telco-Bundle,11
2224,32,Premium,Mobile,Paid-Social,1
2225,157,Ad-Supported,Mobile,Telco-Bundle,5
2226,154,Ad-Supported,Mobile,Organic,5
2227,2,Ad-Supported,CTV,Referral,0
2228,73,Ad-Supported,Web,Referral,2
2229,305,Ad-Supported,Tablet,Paid-Social,10
2230,141,Ad-Supported,Mobile,Paid-Social,4
2231,60,Ad-Supported,Mobile,Telco-Bundle,2
2232,115,Ad-Supported,Web,Paid-Social,3
2233,110,Ad-Supported,Mobile,Paid-Social,3
2234,70,Premium,Tablet,Paid-Social,2
2235,41,Ad-Supported,CTV,Telco-Bundle,1
2236,305,Ad-Supported,CTV,Telco-Bundle,10
2237,329,Ad-Supported,Mobile,Organic,10
2238,199,Ad-Supported,Mobile,Referral,6
2239,246,Premium,CTV,Organic,8
2240,367,Ad-Supported,Mobile,Organic,12
2241,337,Ad-Supported,Web,Referral,11
2242,14,Premium,CTV,Organic,0
2243,381,Premium,Mobile,Organic,12
2244,27,Premium,Mobile,Paid-Social,0
2245,11,Ad-Supported,Mobile,Telco-Bundle,0
2246,161,Ad-Supported,Mobile,Organic,5
2247,298,Premium,CTV,Paid-Social,9
2248,33,Ad-Supported,CTV,Organic,1
2249,117,Premium,Web,Paid-Social,3
2250,105,Premium,Mobile,Organic,3
2251,159,Ad-Supported,Mobile,Organic,5
2252,394,Ad-Supported,Web,Referral,13
2253,133,Ad-Supported,CTV,Telco-Bundle,4
2254,84,Ad-Supported,CTV,Telco-Bundle,2
2255,49,Premium,CTV,Referral,1
2256,80,Premium,Web,Referral,2
2257,54,Ad-Supported,Mobile,Telco-Bundle,1
2258,229,Premium,Mobile,Organic,7
2259,168,Ad-Supported,Web,Telco-Bundle,5
2260,199,Premium,Mobile,Paid-Social,6
2261,333,Ad-Supported,Web,Organic,11
2262,232,Premium,Mobile,Paid-Social,7
2263,62,Premium,Mobile,Organic,2
2264,151,Ad-Supported,Mobile,Paid-Social,5
2265,125,Ad-Supported,Web,Telco-Bundle,4
2266,330,Premium,Web,Paid-Social,11
2267,123,Ad-Supported,Mobile,Organic,4
2268,56,Premium,Mobile,Organic,1
2269,294,Premium,Mobile,Telco-Bundle,9
2270,171,Premium,Mobile,Paid-Social,5
2271,39,Ad-Supported,CTV,Paid-Social,1
2272,276,Ad-Supported,Mobile,Telco-Bundle,9
2273,84,Premium,Mobile,Telco-Bundle,2
2274,347,Ad-Supported,Mobile,Paid-Social,11
2275,333,Ad-Supported,CTV,Telco-Bundle,11
2276,148,Ad-Supported,CTV,Organic,4
2277,222,Premium,CTV,Referral,7
2278,227,Ad-Supported,CTV,Paid-Social,7
2279,261,Ad-Supported,Tablet,Telco-Bundle,8
2280,28,Ad-Supported,Mobile,Organic,0
2281,130,Premium,Web,Telco-Bundle,4
2282,68,Ad-Supported,CTV,Paid-Social,2
2283,279,Premium,Mobile,Paid-Social,9
2284,28,Premium,Web,Telco-Bundle,0
2285,207,Premium,CTV,Telco-Bundle,6
2286,291,Premium,CTV,Organic,9
2287,379,Ad-Supported,Mobile,Telco-Bundle,12
2288,115,Premium,Mobile,Organic,3
2289,4,Ad-Supported,Web,Paid-Social,0
2290,289,Premium,Mobile,Organic,9
2291,1,Ad-Supported,Mobile,Organic,0
2292,27,Premium,Mobile,Telco-Bundle,0
2293,396,Premium,Mobile,Organic,13
2294,345,Ad-Supported,Web,Referral,11
2295,283,Premium,CTV,Organic,9
2296,334,Ad-Supported,Web,Telco-Bundle,11
2297,31,Ad-Supported,Mobile,Organic,1
2298,36,Ad-Supported,Mobile,Telco-Bundle,1
2299,121,Ad-Supported,Mobile,Referral,4
2300,10,Ad-Supported,Mobile,Paid-Social,0
2301,355,Premium,CTV,Paid-Social,11
2302,23,Ad-Supported,Mobile,Telco-Bundle,0
2303,218,Ad-Supported,Mobile,Telco-Bundle,7
2304,341,Premium,Web,Organic,11
2305,294,Premium,CTV,Telco-Bundle,9
2306,94,Ad-Supported,Mobile,Telco-Bundle,3
2307,188,Premium,CTV,Telco-Bundle,6
2308,219,Ad-Supported,CTV,Organic,7
2309,307,Ad-Supported,Web,Paid-Social,10
2310,171,Ad-Supported,CTV,Referral,5
2311,114,Premium,Mobile,Paid-Social,3
2312,318,Ad-Supported,Mobile,Paid-Social,10
2313,354,Ad-Supported,Mobile,Referral,11
2314,196,Premium,CTV,Organic,6
2315,12,Ad-Supported,CTV,Paid-Social,0
2316,200,Ad-Supported,CTV,Telco-Bundle,6
2317,355,Premium,CTV,Telco-Bundle,11
2318,395,Premium,Mobile,Referral,13
2319,161,Ad-Supported,Mobile,Telco-Bundle,5
2320,60,Ad-Supported,Mobile,Organic,2
2321,229,Premium,Mobile,Paid-Social,7
2322,332,Ad-Supported,CTV,Organic,11
2323,378,Ad-Supported,Tablet,Referral,12
2324,21,Ad-Supported,Mobile,Organic,0
2325,116,Ad-Supported,CTV,Paid-Social,3
2326,191,Premium,Mobile,Paid-Social,6
2327,40,Ad-Supported,CTV,Organic,1
2328,354,Ad-Supported,Mobile,Organic,11
2329,45,Ad-Supported,CTV,Telco-Bundle,1
2330,266,Ad-Supported,Mobile,Organic,8
2331,367,Ad-Supported,Mobile,Referral,12
2332,274,Premium,CTV,Referral,9
2333,305,Premium,Mobile,Organic,10
2334,106,Ad-Supported,Mobile,Telco-Bundle,3
2335,331,Ad-Supported,Mobile,Organic,11
2336,168,Ad-Supported,Tablet,Organic,5
2337,25,Ad-Supported,Mobile,Organic,0
2338,147,Ad-Supported,CTV,Telco-Bundle,4
2339,140,Ad-Supported,Web,Telco-Bundle,4
2340,209,Premium,CTV,Organic,6
2341,106,Premium,Mobile,Telco-Bundle,3
2342,185,Ad-Supported,CTV,Telco-Bundle,6
2343,171,Premium,Mobile,Telco-Bundle,5
2344,131,Ad-Supported,CTV,Paid-Social,4
2345,278,Ad-Supported,Mobile,Telco-Bundle,9
2346,122,Premium,Web,Telco-Bundle,4
2347,306,Ad-Supported,Web,Organic,10
2348,101,Ad-Supported,Mobile,Telco-Bundle,3
2349,346,Premium,Mobile,Organic,11
2350,146,Ad-Supported,Mobile,Telco-Bundle,4
2351,17,Premium,CTV,Telco-Bundle,0
2352,60,Ad-Supported,Mobile,Organic,2
2353,322,Premium,CTV,Organic,10
2354,348,Ad-Supported,CTV,Telco-Bundle,11
2355,85,Ad-Supported,Tablet,Telco-Bundle,2
2356,241,Ad-Supported,Mobile,Telco-Bundle,8
2357,230,Premium,Mobile,Telco-Bundle,7
2358,54,Ad-Supported,Mobile,Organic,1
2359,181,Premium,CTV,Organic,6
2360,277,Ad-Supported,Mobile,Telco-Bundle,9
2361,386,Ad-Supported,Mobile,Paid-Social,12
2362,339,Ad-Supported,Mobile,Telco-Bundle,11
2363,40,Ad-Supported,CTV,Organic,1
2364,95,Premium,Tablet,Organic,3
2365,175,Ad-Supported,Mobile,Telco-Bundle,5
2366,61,Premium,Mobile,Telco-Bundle,2
2367,228,Ad-Supported,Mobile,Telco-Bundle,7
2368,4,Ad-Supported,Mobile,Organic,0
2369,46,Ad-Supported,Tablet,Telco-Bundle,1
2370,19,Premium,Mobile,Paid-Social,0
2371,118,Premium,CTV,Telco-Bundle,3
2372,305,Ad-Supported,Web,Telco-Bundle,10
2373,71,Premium,CTV,Paid-Social,2
2374,394,Ad-Supported,Mobile,Telco-Bundle,13
2375,108,Ad-Supported,CTV,Paid-Social,3
2376,18,Premium,Mobile,Paid-Social,0
2377,134,Ad-Supported,Mobile,Telco-Bundle,4
2378,299,Premium,Tablet,Organic,9
2379,43,Premium,Mobile,Referral,1
2380,29,Premium,Mobile,Organic,0
2381,339,Premium,Mobile,Organic,11
2382,237,Ad-Supported,Mobile,Telco-Bundle,7
2383,137,Premium,CTV,Organic,4
2384,302,Ad-Supported,Web,Referral,10
2385,337,Ad-Supported,CTV,Paid-Social,11
2386,144,Ad-Supported,Mobile,Organic,4
2387,224,Ad-Supported,Mobile,Organic,7
2388,5,Premium,Mobile,Organic,0
2389,123,Premium,CTV,Organic,4
2390,238,Ad-Supported,Web,Organic,7
2391,79,Ad-Supported,CTV,Organic,2
2392,396,Premium,Web,Organic,13
2393,388,Ad-Supported,Web,Paid-Social,12
2394,103,Premium,Mobile,Organic,3
2395,159,Premium,CTV,Organic,5
2396,76,Ad-Supported,CTV,Organic,2
2397,202,Ad-Supported,Tablet,Organic,6
2398,50,Ad-Supported,Mobile,Organic,1
2399,156,Ad-Supported,CTV,Organic,5
2400,222,Ad-Supported,Mobile,Paid-Social,7
2401,245,Ad-Supported,CTV,Referral,8
2402,238,Ad-Supported,Web,Organic,7
2403,89,Ad-Supported,Web,Organic,2
2404,317,Ad-Supported,Mobile,Telco-Bundle,10
2405,277,Premium,Mobile,Paid-Social,9
2406,301,Ad-Supported,Web,Organic,10
2407,187,Premium,CTV,Telco-Bundle,6
2408,357,Ad-Supported,Web,Telco-Bundle,11
2409,156,Ad-Supported,Mobile,Referral,5
2410,322,Ad-Supported,Web,Referral,10
2411,82,Premium,CTV,Paid-Social,2
2412,99,Ad-Supported,Mobile,Telco-Bundle,3
2413,211,Ad-Supported,Mobile,Paid-Social,7
2414,222,Ad-Supported,CTV,Telco-Bundle,7
2415,298,Premium,Mobile,Paid-Social,9
2416,119,Ad-Supported,Web,Organic,3
2417,349,Ad-Supported,CTV,Organic,11
2418,132,Premium,Mobile,Paid-Social,4
2419,214,Ad-Supported,Mobile,Paid-Social,7
2420,372,Ad-Supported,Tablet,Telco-Bundle,12
2421,216,Premium,CTV,Organic,7
2422,273,Ad-Supported,Web,Telco-Bundle,9
2423,363,Ad-Supported,Web,Organic,12
2424,389,Ad-Supported,CTV,Paid-Social,12
2425,200,Ad-Supported,Tablet,Paid-Social,6
2426,167,Premium,CTV,Organic,5
2427,79,Premium,CTV,Paid-Social,2
2428,215,Ad-Supported,Mobile,Organic,7
2429,367,Ad-Supported,Mobile,Organic,12
2430,195,Premium,CTV,Telco-Bundle,6
2431,140,Premium,Mobile,Organic,4
2432,43,Ad-Supported,CTV,Telco-Bundle,1
2433,156,Premium,Tablet,Telco-Bundle,5
2434,95,Ad-Supported,Mobile,Organic,3
2435,390,Premium,Mobile,Telco-Bundle,13
2436,211,Ad-Supported,CTV,Telco-Bundle,7
2437,55,Ad-Supported,Mobile,Telco-Bundle,1
2438,27,Premium,Web,Telco-Bundle,0
2439,340,Premium,CTV,Paid-Social,11
2440,372,Ad-Supported,Mobile,Referral,12
2441,305,Ad-Supported,CTV,Organic,10
2442,50,Premium,CTV,Organic,1
2443,40,Ad-Supported,Mobile,Telco-Bundle,1
2444,79,Ad-Supported,Mobile,Organic,2
2445,300,Premium,Mobile,Telco-Bundle,10
2446,306,Ad-Supported,Web,Paid-Social,10
2447,335,Ad-Supported,Mobile,Organic,11
2448,39,Ad-Supported,Mobile,Telco-Bundle,1
2449,62,Premium,Mobile,Organic,2
2450,360,Ad-Supported,Mobile,Organic,12
2451,371,Premium,Mobile,Telco-Bundle,12
2452,290,Premium,Web,Telco-Bundle,9
2453,43,Premium,Mobile,Telco-Bundle,1
2454,28,Ad-Supported,CTV,Organic,0
2455,23,Ad-Supported,Mobile,Telco-Bundle,0
2456,277,Ad-Supported,Mobile,Telco-Bundle,9
2457,338,Ad-Supported,Mobile,Telco-Bundle,11
2458,253,Premium,CTV,Organic,8
2459,105,Premium,Tablet,Paid-Social,3
2460,303,Ad-Supported,Mobile,Paid-Social,10
2461,24,Ad-Supported,Tablet,Paid-Social,0
2462,331,Premium,Mobile,Organic,11
2463,356,Ad-Supported,CTV,Paid-Social,11
2464,287,Premium,CTV,Telco-Bundle,9
2465,351,Ad-Supported,Mobile,Paid-Social,11
2466,234,Premium,Mobile,Paid-Social,7
2467,187,Premium,Mobile,Organic,6
2468,129,Ad-Supported,CTV,Telco-Bundle,4
2469,368,Ad-Supported,Mobile,Paid-Social,12
2470,279,Premium,Web,Paid-Social,9
2471,77,Ad-Supported,Mobile,Referral,2
2472,382,Ad-Supported,Web,Telco-Bundle,12
2473,24,Ad-Supported,Mobile,Organic,0
2474,235,Ad-Supported,CTV,Telco-Bundle,7
2475,77,Premium,Mobile,Referral,2
2476,266,Ad-Supported,Mobile,Organic,8
2477,165,Ad-Supported,Mobile,Telco-Bundle,5
2478,175,Premium,CTV,Organic,5
2479,268,Ad-Supported,Mobile,Telco-Bundle,8
2480,302,Ad-Supported,CTV,Telco-Bundle,10
2481,152,Premium,Tablet,Referral,5
2482,399,Premium,Mobile,Telco-Bundle,13
2483,199,Ad-Supported,Mobile,Organic,6
2484,64,Premium,Mobile,Paid-Social,2
2485,3,Ad-Supported,Mobile,Referral,0
2486,81,Ad-Supported,Mobile,Organic,2
2487,276,Premium,CTV,Organic,9
2488,216,Premium,Mobile,Telco-Bundle,7
2489,135,Ad-Supported,Mobile,Paid-Social,4
2490,193,Ad-Supported,CTV,Organic,6
2491,335,Ad-Supported,Mobile,Organic,11
2492,229,Ad-Supported,CTV,Organic,7
2493,24,Premium,Tablet,Telco-Bundle,0
2494,20,Premium,Mobile,Paid-Social,0
2495,193,Ad-Supported,CTV,Paid-Social,6
2496,162,Ad-Supported,Web,Telco-Bundle,5
2497,340,Ad-Supported,CTV,Organic,11
2498,233,Ad-Supported,Web,Telco-Bundle,7
2499,302,Premium,Web,Paid-Social,10
2500,234,Ad-Supported,CTV,Paid-Social,7
2501,138,Ad-Supported,CTV,Paid-Social,4
2502,263,Premium,CTV,Telco-Bundle,8
2503,248,Premium,CTV,Referral,8
2504,288,Ad-Supported,CTV,Organic,9
2505,76,Ad-Supported,Mobile,Organic,2
2506,256,Ad-Supported,Web,Paid-Social,8
2507,114,Ad-Supported,Mobile,Paid-Social,3
2508,316,Ad-Supported,Mobile,Organic,10
2509,319,Ad-Supported,Mobile,Telco-Bundle,10
2510,250,Ad-Supported,Mobile,Telco-Bundle,8
2511,378,Ad-Supported,CTV,Paid-Social,12
2512,215,Premium,Mobile,Paid-Social,7
2513,11,Ad-Supported,CTV,Organic,0
2514,242,Premium,CTV,Paid-Social,8
2515,311,Premium,Mobile,Paid-Social,10
2516,41,Premium,Mobile,Telco-Bundle,1
2517,42,Premium,CTV,Paid-Social,1
2518,109,Premium,CTV,Organic,3
2519,337,Premium,Mobile,Organic,11
2520,211,Ad-Supported,Mobile,Organic,7
2521,390,Ad-Supported,Mobile,Referral,13
2522,349,Ad-Supported,Mobile,Telco-Bundle,11
2523,222,Ad-Supported,Mobile,Telco-Bundle,7
2524,271,Ad-Supported,Tablet,Telco-Bundle,9
2525,133,Ad-Supported,Mobile,Organic,4
2526,37,Ad-Supported,Mobile,Telco-Bundle,1
2527,160,Ad-Supported,Web,Telco-Bundle,5
2528,237,Ad-Supported,CTV,Organic,7
2529,73,Premium,Mobile,Paid-Social,2
2530,89,Ad-Supported,CTV,Telco-Bundle,2
2531,6,Premium,Tablet,Telco-Bundle,0
2532,293,Ad-Supported,Mobile,Organic,9
2533,359,Premium,Mobile,Telco-Bundle,11
2534,331,Premium,Web,Referral,11
2535,152,Ad-Supported,Web,Referral,5
2536,237,Premium,Tablet,Organic,7
2537,384,Ad-Supported,Mobile,Organic,12
2538,236,Ad-Supported,Tablet,Telco-Bundle,7
2539,119,Premium,Mobile,Organic,3
2540,136,Ad-Supported,CTV,Organic,4
2541,291,Ad-Supported,Web,Telco-Bundle,9
2542,179,Ad-Supported,Mobile,Organic,5
2543,335,Ad-Supported,Mobile,Paid-Social,11
2544,345,Ad-Supported,CTV,Referral,11
2545,15,Ad-Supported,Web,Paid-Social,0
2546,289,Ad-Supported,Mobile,Referral,9
2547,148,Ad-Supported,Web,Paid-Social,4
2548,208,Ad-Supported,Mobile,Organic,6
2549,106,Ad-Supported,Mobile,Organic,3
2550,147,Premium,Mobile,Paid-Social,4
2551,132,Ad-Supported,Web,Organic,4
2552,21,Ad-Supported,Mobile,Telco-Bundle,0
2553,313,Premium,CTV,Referral,10
2554,58,Premium,Mobile,Organic,1
2555,150,Ad-Supported,Web,Organic,5
2556,78,Ad-Supported,Web,Telco-Bundle,2
2557,65,Premium,Mobile,Paid-Social,2
2558,149,Premium,Mobile,Organic,4
2559,367,Ad-Supported,Mobile,Organic,12
2560,377,Ad-Supported,Mobile,Organic,12
2561,153,Ad-Supported,Web,Paid-Social,5
2562,202,Ad-Supported,CTV,Organic,6
2563,394,Premium,Mobile,Telco-Bundle,13
2564,94,Premium,CTV,Organic,3
2565,377,Ad-Supported,Mobile,Paid-Social,12
2566,43,Premium,Mobile,Paid-Social,1
2567,91,Premium,Mobile,Organic,3
2568,135,Ad-Supported,Mobile,Telco-Bundle,4
2569,15,Premium,CTV,Telco-Bundle,0
2570,326,Ad-Supported,Mobile,Telco-Bundle,10
2571,342,Ad-Supported,CTV,Paid-Social,11
2572,153,Ad-Supported,Mobile,Paid-Social,5
2573,334,Ad-Supported,CTV,Organic,11
2574,309,Premium,Mobile,Paid-Social,10
2575,320,Ad-Supported,Mobile,Paid-Social,10
2576,321,Ad-Supported,Mobile,Paid-Social,10
2577,229,Ad-Supported,Mobile,Organic,7
2578,45,Ad-Supported,Mobile,Organic,1
2579,369,Ad-Supported,Mobile,Organic,12
2580,243,Premium,Web,Organic,8
2581,360,Ad-Supported,Mobile,Paid-Social,12
2582,383,Ad-Supported,CTV,Referral,12
2583,75,Ad-Supported,CTV,Organic,2
2584,161,Ad-Supported,CTV,Organic,5
2585,77,Premium,CTV,Organic,2
2586,21,Ad-Supported,Mobile,Organic,0
2587,386,Ad-Supported,CTV,Telco-Bundle,12
2588,369,Premium,Web,Organic,12
2589,372,Premium,Web,Referral,12
2590,353,Premium,Mobile,Telco-Bundle,11
2591,259,Ad-Supported,CTV,Paid-Social,8
2592,209,Ad-Supported,Mobile,Referral,6
2593,396,Premium,Mobile,Telco-Bundle,13
2594,221,Ad-Supported,Mobile,Referral,7
2595,257,Premium,Mobile,Organic,8
2596,85,Ad-Supported,CTV,Referral,2
2597,298,Premium,Web,Organic,9
2598,327,Ad-Supported,Mobile,Paid-Social,10
2599,271,Ad-Supported,CTV,Referral,9
2600,199,Ad-Supported,CTV,Paid-Social,6
2601,79,Ad-Supported,Tablet,Organic,2
2602,14,Premium,CTV,Organic,0
2603,251,Ad-Supported,Mobile,Organic,8
2604,273,Ad-Supported,Mobile,Paid-Social,9
2605,309,Premium,CTV,Paid-Social,10
2606,380,Premium,Mobile,Paid-Social,12
2607,199,Ad-Supported,Web,Telco-Bundle,6
2608,331,Premium,Web,Organic,11
2609,286,Ad-Supported,Tablet,Telco-Bundle,9
2610,111,Premium,Mobile,Paid-Social,3
2611,338,Ad-Supported,CTV,Telco-Bundle,11
2612,22,Ad-Supported,CTV,Telco-Bundle,0
2613,239,Ad-Supported,Mobile,Referral,7
2614,376,Ad-Supported,Mobile,Organic,12
2615,263,Ad-Supported,Mobile,Paid-Social,8
2616,374,Ad-Supported,Mobile,Referral,12
2617,23,Premium,Tablet,Telco-Bundle,0
2618,213,Ad-Supported,Web,Organic,7
2619,312,Ad-Supported,Mobile,Telco-Bundle,10
2620,257,Premium,CTV,Telco-Bundle,8
2621,352,Premium,Mobile,Organic,11
2622,185,Premium,Mobile,Telco-Bundle,6
2623,273,Ad-Supported,Mobile,Telco-Bundle,9
2624,168,Ad-Supported,CTV,Paid-Social,5
2625,348,Ad-Supported,CTV,Organic,11
2626,48,Ad-Supported,Web,Paid-Social,1
2627,102,Ad-Supported,Web,Paid-Social,3
2628,39,Premium,Mobile,Paid-Social,1
2629,281,Ad-Supported,CTV,Telco-Bundle,9
2630,93,Premium,Mobile,Paid-Social,3
2631,127,Ad-Supported,Mobile,Telco-Bundle,4
2632,334,Ad-Supported,CTV,Telco-Bundle,11
2633,144,Ad-Supported,Mobile,Telco-Bundle,4
2634,59,Premium,Mobile,Paid-Social,1
2635,9,Ad-Supported,Mobile,Organic,0
2636,91,Ad-Supported,Mobile,Telco-Bundle,3
2637,365,Ad-Supported,Tablet,Organic,12
2638,219,Premium,Mobile,Paid-Social,7
2639,397,Premium,CTV,Organic,13
2640,86,Premium,Tablet,Paid-Social,2
2641,141,Premium,CTV,Telco-Bundle,4
2642,66,Premium,Mobile,Paid-Social,2
2643,159,Premium,Web,Paid-Social,5
2644,225,Ad-Supported,Mobile,Organic,7
2645,323,Ad-Supported,Mobile,Organic,10
2646,147,Ad-Supported,CTV,Paid-Social,4
2647,308,Ad-Supported,Mobile,Telco-Bundle,10
2648,250,Ad-Supported,Web,Telco-Bundle,8
2649,117,Ad-Supported,Mobile,Referral,3
2650,364,Premium,CTV,Organic,12
2651,174,Premium,CTV,Organic,5
2652,61,Ad-Supported,Tablet,Paid-Social,2
2653,385,Premium,Mobile,Telco-Bundle,12
2654,365,Ad-Supported,Mobile,Telco-Bundle,12
2655,20,Ad-Supported,Tablet,Telco-Bundle,0
2656,361,Ad-Supported,CTV,Paid-Social,12
2657,379,Ad-Supported,Mobile,Paid-Social,12
2658,331,Ad-Supported,Mobile,Referral,11
2659,102,Ad-Supported,Web,Organic,3
2660,252,Ad-Supported,CTV,Telco-Bundle,8
2661,215,Ad-Supported,CTV,Telco-Bundle,7
2662,248,Premium,Web,Organic,8
2663,246,Ad-Supported,Mobile,Referral,8
2664,256,Ad-Supported,Mobile,Telco-Bundle,8
2665,206,Ad-Supported,CTV,Telco-Bundle,6
2666,276,Ad-Supported,Web,Organic,9
2667,211,Ad-Supported,Mobile,Organic,7
2668,7,Ad-Supported,CTV,Telco-Bundle,0
2669,15,Premium,Mobile,Organic,0
2670,383,Ad-Supported,Mobile,Organic,12
2671,363,Premium,Web,Paid-Social,12
2672,234,Ad-Supported,Mobile,Organic,7
2673,70,Ad-Supported,Mobile,Telco-Bundle,2
2674,312,Ad-Supported,Web,Paid-Social,10
2675,58,Ad-Supported,Mobile,Organic,1
2676,151,Ad-Supported,Mobile,Paid-Social,5
2677,132,Ad-Supported,Web,Organic,4
2678,5,Ad-Supported,Mobile,Organic,0
2679,322,Premium,CTV,Paid-Social,10
2680,204,Ad-Supported,Mobile,Paid-Social,6
2681,127,Ad-Supported,Mobile,Organic,4
2682,203,Premium,CTV,Telco-Bundle,6
2683,1,Ad-Supported,Mobile,Paid-Social,0
2684,175,Premium,Web,Paid-Social,5
2685,208,Premium,Web,Organic,6
2686,136,Premium,Web,Telco-Bundle,4
2687,332,Ad-Supported,Mobile,Paid-Social,11
2688,100,Ad-Supported,Mobile,Organic,3
2689,55,Ad-Supported,Web,Telco-Bundle,1
2690,211,Premium,Mobile,Telco-Bundle,7
2691,355,Premium,CTV,Organic,11
2692,150,Ad-Supported,Web,Telco-Bundle,5
2693,19,Ad-Supported,Mobile,Telco-Bundle,0
2694,388,Ad-Supported,Mobile,Organic,12
2695,178,Ad-Supported,CTV,Referral,5
2696,69,Ad-Supported,CTV,Paid-Social,2
2697,246,Premium,Mobile,Telco-Bundle,8
2698,128,Ad-Supported,CTV,Telco-Bundle,4
2699,375,Ad-Supported,Web,Referral,12
2700,118,Premium,Mobile,Paid-Social,3
2701,220,Ad-Supported,Mobile,Telco-Bundle,7
2702,217,Ad-Supported,CTV,Organic,7
2703,97,Premium,Web,Organic,3
2704,200,Ad-Supported,Tablet,Telco-Bundle,6
2705,44,Ad-Supported,Mobile,Paid-Social,1
2706,257,Premium,Web,Telco-Bundle,8
2707,303,Premium,Web,Organic,10
2708,380,Premium,CTV,Organic,12
2709,130,Premium,Mobile,Organic,4
2710,114,Ad-Supported,Mobile,Paid-Social,3
2711,219,Premium,CTV,Organic,7
2712,277,Ad-Supported,Mobile,Organic,9
2713,396,Premium,Mobile,Referral,13
2714,10,Premium,Web,Telco-Bundle,0
2715,96,Premium,Mobile,Telco-Bundle,3
